,name,type.id,type.name
585,Adobe Analysis Workspace,ST1,Specialized Skill
586,Adobe Analytics,ST1,Specialized Skill
587,Adobe Animate,ST1,Specialized Skill
588,Adobe Audience Manager,ST1,Specialized Skill
589,Adobe Audition,ST1,Specialized Skill
590,Adobe Authorware,ST1,Specialized Skill
591,Adobe Bridge,ST1,Specialized Skill
592,Adobe Business Catalyst,ST1,Specialized Skill
593,Adobe CQ,ST1,Specialized Skill
594,Adobe Campaign,ST1,Specialized Skill
595,Adobe Captivate,ST1,Specialized Skill
596,Adobe ColdFusion,ST1,Specialized Skill
597,Adobe ColdFusion Builder,ST1,Specialized Skill
598,Adobe Connect,ST1,Specialized Skill
599,Adobe Content Servers,ST1,Specialized Skill
600,Adobe Contribute,ST1,Specialized Skill
601,Adobe CreatePDF,ST1,Specialized Skill
602,Adobe Creative Cloud,ST1,Specialized Skill
603,Adobe Creative Suite,ST1,Specialized Skill
604,Adobe Digital Editions,ST1,Specialized Skill
605,Adobe Digital Publishing Suite,ST1,Specialized Skill
606,Adobe Dimension,ST1,Specialized Skill
607,Adobe Director,ST1,Specialized Skill
608,Adobe Distiller (Software),ST1,Specialized Skill
609,Adobe Dreamweaver,ST1,Specialized Skill
610,Adobe Edge Animate,ST1,Specialized Skill
611,Adobe Elearning Suite,ST1,Specialized Skill
612,Adobe Encore,ST1,Specialized Skill
613,Adobe Experience Cloud,ST1,Specialized Skill
614,Adobe Experience Manager,ST1,Specialized Skill
615,Adobe Fireworks,ST1,Specialized Skill
616,Adobe Flash,ST1,Specialized Skill
617,Adobe Flash Builder,ST1,Specialized Skill
618,Adobe Flash Catalyst,ST1,Specialized Skill
619,Adobe Flash Lite,ST1,Specialized Skill
620,Adobe Flash Media Servers,ST1,Specialized Skill
621,Adobe Flash Player,ST1,Specialized Skill
622,Adobe Flash Professional,ST1,Specialized Skill
623,Adobe Font Folio,ST1,Specialized Skill
624,Adobe Fonts,ST1,Specialized Skill
625,Adobe FrameMaker,ST1,Specialized Skill
626,Adobe FreeHand,ST1,Specialized Skill
627,Adobe GoLive,ST1,Specialized Skill
628,Adobe Illustrator,ST1,Specialized Skill
629,Adobe ImageReady,ST1,Specialized Skill
630,Adobe InCopy,ST1,Specialized Skill
631,Adobe InDesign,ST1,Specialized Skill
632,Adobe JRun,ST1,Specialized Skill
633,Adobe Kuler (Software),ST1,Specialized Skill
634,Adobe LiveCycle,ST1,Specialized Skill
635,Adobe LiveCycle Data Services (Software),ST1,Specialized Skill
636,Adobe LiveMotion,ST1,Specialized Skill
637,Adobe Livecycle Designer,ST1,Specialized Skill
638,Adobe Marketing Cloud,ST1,Specialized Skill
639,Adobe Media Encoder,ST1,Specialized Skill
640,Adobe PageMaker,ST1,Specialized Skill
641,Adobe PageMill,ST1,Specialized Skill
642,Adobe Persuasion,ST1,Specialized Skill
643,Adobe Photoshop,ST1,Specialized Skill
644,Adobe Photoshop Album,ST1,Specialized Skill
645,Adobe Photoshop Elements,ST1,Specialized Skill
646,Adobe Photoshop Lightroom,ST1,Specialized Skill
647,Adobe Premiere Elements,ST1,Specialized Skill
648,Adobe Premiere Pro,ST1,Specialized Skill
649,Adobe Premiere Rush,ST1,Specialized Skill
650,Adobe Presenter,ST1,Specialized Skill
651,Adobe RoboHelp,ST1,Specialized Skill
652,Adobe Shockwave,ST1,Specialized Skill
653,Adobe Soundbooth,ST1,Specialized Skill
654,Adobe Spark,ST1,Specialized Skill
655,Adobe Stock,ST1,Specialized Skill
656,Adobe Streamline,ST1,Specialized Skill
657,Adobe Substance,ST1,Specialized Skill
658,Adobe Target,ST1,Specialized Skill
659,Adobe Technical Communication Suite,ST1,Specialized Skill
660,Adobe Type,ST1,Specialized Skill
661,Adobe Type Manager,ST1,Specialized Skill
662,Adobe Ultra,ST1,Specialized Skill
663,Adobe Version Cue,ST1,Specialized Skill
664,Adobe Visual Communicator,ST1,Specialized Skill
665,Adobe XD,ST1,Specialized Skill
666,Adolescent Medicine,ST1,Specialized Skill
667,Adolescent Psychology,ST1,Specialized Skill
668,Adoptions,ST1,Specialized Skill
669,Adplus,ST1,Specialized Skill
670,Adserver,ST1,Specialized Skill
671,Adsorptions,ST1,Specialized Skill
672,Adult Cardiopulmonary Resuscitation (CPR),ST1,Specialized Skill
673,Adult Development,ST1,Specialized Skill
674,Adult Education,ST1,Specialized Skill
675,Adult Learning Principles,ST1,Specialized Skill
676,Adult Protective Services,ST1,Specialized Skill
677,Adult Safeguarding,ST1,Specialized Skill
678,Adult Trauma Life Support,ST1,Specialized Skill
679,AdvFS,ST1,Specialized Skill
680,Advance Fire Fighting,ST1,Specialized Skill
681,Advance Ship Notice,ST1,Specialized Skill
682,Advance Steel (CAD Software),ST1,Specialized Skill
683,Advanced Access Content Systems,ST1,Specialized Skill
684,Advanced Air Traffic Management Systems,ST1,Specialized Skill
685,Advanced Audio Coding (AAC),ST1,Specialized Skill
686,Advanced Authoring Format,ST1,Specialized Skill
687,Advanced Boolean Expression Language,ST1,Specialized Skill
688,Advanced Burn Life Support,ST1,Specialized Skill
689,Advanced Business Application Programming (ABAP),ST1,Specialized Skill
690,Advanced Business Language,ST1,Specialized Skill
691,Advanced Cardiovascular Life Support (ACLS),ST1,Specialized Skill
692,Advanced Case Management,ST1,Specialized Skill
693,Advanced Chemistry Development,ST1,Specialized Skill
694,Advanced Civil Speed Enforcement Systems,ST1,Specialized Skill
695,Advanced Combat Direction Systems,ST1,Specialized Skill
696,Advanced Communication Server,ST1,Specialized Skill
697,Advanced Composite Materials,ST1,Specialized Skill
698,Advanced Configuration And Power Interface (ACPI),ST1,Specialized Skill
699,Advanced Continuous Simulation Languages,ST1,Specialized Skill
700,Advanced Deep Ocean Search Systems,ST1,Specialized Skill
701,Advanced Design Systems,ST1,Specialized Skill
702,Advanced Disaster Management,ST1,Specialized Skill
703,Advanced Distributed Learning,ST1,Specialized Skill
704,Advanced Distribution Automation,ST1,Specialized Skill
705,Advanced Driver Assistance Systems,ST1,Specialized Skill
706,Advanced Encryption Standard (AES),ST1,Specialized Skill
707,Advanced Filter,ST1,Specialized Skill
708,Advanced Function Presentation,ST1,Specialized Skill
709,Advanced Function Presentation Data Stream,ST1,Specialized Skill
710,Advanced Gunnery Training System,ST1,Specialized Skill
711,Advanced Hazmat Life Support,ST1,Specialized Skill
712,Advanced Health Management Systems,ST1,Specialized Skill
713,Advanced Host Controller Interface,ST1,Specialized Skill
714,Advanced Imaging Technology,ST1,Specialized Skill
715,Advanced Inspection And Protection,ST1,Specialized Skill
716,Advanced Installer,ST1,Specialized Skill
717,Advanced Interactive Multidimensional Modeling System (AIMMS),ST1,Specialized Skill
718,Advanced Joint Effectiveness Model,ST1,Specialized Skill
719,Advanced Linux Sound Architecture,ST1,Specialized Skill
720,Advanced Logic,ST1,Specialized Skill
721,Advanced Manufacturing,ST1,Specialized Skill
722,Advanced Manufacturing Equipment,ST1,Specialized Skill
723,Advanced Mathematics,ST1,Specialized Skill
724,Advanced Meat Recovery,ST1,Specialized Skill
725,Advanced Message Queuing Protocol,ST1,Specialized Skill
726,Advanced Microcontroller Bus Architecture,ST1,Specialized Skill
727,Advanced Packaging Tool,ST1,Specialized Skill
728,Advanced Process Control,ST1,Specialized Skill
729,Advanced Product Quality Planning,ST1,Specialized Skill
730,Advanced RISC Computing,ST1,Specialized Skill
731,Advanced Rest Client,ST1,Specialized Skill
732,Advanced Robotics,ST1,Specialized Skill
733,Advanced SCSI Programming Interface,ST1,Specialized Skill
734,Advanced Search Advertising,ST1,Specialized Skill
735,Advanced Search Engine Optimization,ST1,Specialized Skill
736,Advanced Security Analytics,ST1,Specialized Skill
737,Advanced Stream Redirector,ST1,Specialized Skill
738,Advanced Technical Information System,ST1,Specialized Skill
739,Advanced Television,ST1,Specialized Skill
740,Advanced Television Systems Committee - Mobile/Handheld (ATSC-M/H) Standard,ST1,Specialized Skill
741,Advanced Traffic Management Systems,ST1,Specialized Skill
742,Advanced Train Control System,ST1,Specialized Skill
743,Advanced Trauma Care For Nurses,ST1,Specialized Skill
744,Advanced Trauma Life Support,ST1,Specialized Skill
745,Advanced Video Coding High Definition (AVCHD),ST1,Specialized Skill
746,Advanced Volatile Threat,ST1,Specialized Skill
747,Advantage Database Servers,ST1,Specialized Skill
748,Advent Geneva,ST1,Specialized Skill
749,Adventure Education,ST1,Specialized Skill
750,Adventure Game Studio,ST1,Specialized Skill
751,Adventure Therapy,ST1,Specialized Skill
752,Adversarial Machine Learning,ST1,Specialized Skill
753,Adverse Drug Reactions,ST1,Specialized Skill
754,Adverse Event Monitoring,ST1,Specialized Skill
755,Adverse Possession,ST1,Specialized Skill
756,Advertisement,ST1,Specialized Skill
757,Advertising Campaigns,ST1,Specialized Skill
758,Advertising Copywriting,ST1,Specialized Skill
759,Advertising Mail,ST1,Specialized Skill
760,Advertising Management,ST1,Specialized Skill
761,Advertising Networks,ST1,Specialized Skill
762,Advertising Operations,ST1,Specialized Skill
763,Advertising Sales,ST1,Specialized Skill
764,Advertising Strategy,ST1,Specialized Skill
765,Advertorials,ST1,Specialized Skill
766,Adview,ST1,Specialized Skill
767,Advisory Circular,ST1,Specialized Skill
768,Advisory Work,ST1,Specialized Skill
769,Advocacy Journalism,ST1,Specialized Skill
770,Adware,ST1,Specialized Skill
771,Adxstudio Portals,ST1,Specialized Skill
772,Aegis Ballistic Missile Defense Systems,ST1,Specialized Skill
773,Aegisub,ST1,Specialized Skill
774,Aerated Lagoon,ST1,Specialized Skill
775,Aeration,ST1,Specialized Skill
776,Aeration Systems,ST1,Specialized Skill
777,Aerators,ST1,Specialized Skill
778,Aerial Cable,ST1,Specialized Skill
779,Aerial Firefighting,ST1,Specialized Skill
780,Aerial Lifts,ST1,Specialized Skill
781,Aerial Photography,ST1,Specialized Skill
782,Aerial Reconnaissance,ST1,Specialized Skill
783,Aerial Refueling,ST1,Specialized Skill
784,Aerial Surveys,ST1,Specialized Skill
785,Aerial Work Platforms,ST1,Specialized Skill
786,Aerobic Conditioning,ST1,Specialized Skill
787,Aerobic Exercises,ST1,Specialized Skill
788,Aerobic Kickboxing,ST1,Specialized Skill
789,Aerobic Organisms,ST1,Specialized Skill
790,Aerobics,ST1,Specialized Skill
791,Aerobiological Engineering,ST1,Specialized Skill
792,Aerodrome Mapping Databases,ST1,Specialized Skill
793,Aerodynamic Heating,ST1,Specialized Skill
794,Aerodynamics,ST1,Specialized Skill
795,Aeromagnetic Survey,ST1,Specialized Skill
796,Aeronautical Fixed TeleCommunication Networks,ST1,Specialized Skill
797,Aeronautical Information Service,ST1,Specialized Skill
798,Aeronautical Message Handling Systems,ST1,Specialized Skill
799,Aeronomy,ST1,Specialized Skill
800,Aeroponics,ST1,Specialized Skill
801,Aerosol Science,ST1,Specialized Skill
802,Aerospace Basic Quality System Standards,ST1,Specialized Skill
803,Aerospace Engineering,ST1,Specialized Skill
804,Aerospace Industry,ST1,Specialized Skill
805,Aerospace Materials,ST1,Specialized Skill
806,Aerospace Physiology,ST1,Specialized Skill
807,Aerospace Technology,ST1,Specialized Skill
808,Aerospike,ST1,Specialized Skill
809,Aerostructure,ST1,Specialized Skill
810,Aesthetic Design,ST1,Specialized Skill
811,Aesthetic Medicine,ST1,Specialized Skill
812,Affiliate Marketing,ST1,Specialized Skill
813,Affiliate Networks,ST1,Specialized Skill
814,Affinity Chromatography,ST1,Specialized Skill
815,Affinity Designer,ST1,Specialized Skill
816,Affinity Marketing,ST1,Specialized Skill
817,Affinity Photo,ST1,Specialized Skill
818,Affinity Publisher,ST1,Specialized Skill
819,Affirmative Action Compliance,ST1,Specialized Skill
820,Affirmative Defense,ST1,Specialized Skill
821,Affymetrix GeneChip Operating Software,ST1,Specialized Skill
822,Aforge,ST1,Specialized Skill
823,African Dances,ST1,Specialized Skill
824,African Studies,ST1,Specialized Skill
825,African-American History,ST1,Specialized Skill
826,African-American Literature,ST1,Specialized Skill
827,African-American Studies,ST1,Specialized Skill
828,Africana Studies,ST1,Specialized Skill
829,Afrikaans Language,ST1,Specialized Skill
830,Afterburner,ST1,Specialized Skill
831,Aftercare,ST1,Specialized Skill
832,Aftermarket Modifications,ST1,Specialized Skill
833,Aftermarket Sales,ST1,Specialized Skill
834,Aftersales,ST1,Specialized Skill
835,Agarose Gel Electrophoresis,ST1,Specialized Skill
836,Agency Law,ST1,Specialized Skill
837,Agent Extensibility Protocols,ST1,Specialized Skill
838,Agent-Based Model,ST1,Specialized Skill
839,Agentsheets,ST1,Specialized Skill
840,AggFlow,ST1,Specialized Skill
841,Agglutination,ST1,Specialized Skill
842,Aggregate Functions,ST1,Specialized Skill
843,Aggregate Level Simulation Protocol,ST1,Specialized Skill
844,Aggregate Planning,ST1,Specialized Skill
845,Aggregation Analysis,ST1,Specialized Skill
846,Aggregation Framework,ST1,Specialized Skill
847,Aggregator,ST1,Specialized Skill
848,Aggression Replacement Training,ST1,Specialized Skill
849,Agile Coaching,ST1,Specialized Skill
850,Agile Leadership,ST1,Specialized Skill
851,Agile Management,ST1,Specialized Skill
852,Agile Methodology,ST1,Specialized Skill
853,Agile Model Driven Development,ST1,Specialized Skill
854,Agile Modeling,ST1,Specialized Skill
855,Agile Product Development,ST1,Specialized Skill
856,Agile Product Management,ST1,Specialized Skill
857,Agile Project Management,ST1,Specialized Skill
858,Agile Projects,ST1,Specialized Skill
859,Agile Software Development,ST1,Specialized Skill
860,Agile Testing,ST1,Specialized Skill
861,Agile Unified Process,ST1,Specialized Skill
862,Agilefant (Software),ST1,Specialized Skill
863,Agilent ChemStation,ST1,Specialized Skill
864,Agilent VEE (Domain-Specific Programming Language),ST1,Specialized Skill
865,Agility,ST1,Specialized Skill
866,Agility CMS,ST1,Specialized Skill
867,Aging Processes,ST1,Specialized Skill
868,Agrep,ST1,Specialized Skill
869,Agresso,ST1,Specialized Skill
870,Agribusiness,ST1,Specialized Skill
871,Agricultural Biotechnology,ST1,Specialized Skill
872,Agricultural Chemistry,ST1,Specialized Skill
873,Agricultural Commodities,ST1,Specialized Skill
874,Agricultural Consumer And Environmental Sciences,ST1,Specialized Skill
875,Agricultural Economics,ST1,Specialized Skill
876,Agricultural Education,ST1,Specialized Skill
877,Agricultural Engineering,ST1,Specialized Skill
878,Agricultural Equipment,ST1,Specialized Skill
879,Agricultural Microbiology,ST1,Specialized Skill
880,Agricultural Policy,ST1,Specialized Skill
881,Agricultural Productivity,ST1,Specialized Skill
882,Agricultural Sales,ST1,Specialized Skill
883,Agricultural Science,ST1,Specialized Skill
884,Agricultural Tractors,ST1,Specialized Skill
885,Agriculture,ST1,Specialized Skill
886,Agrobacterium,ST1,Specialized Skill
887,Agrochemicals,ST1,Specialized Skill
888,Agroecology,ST1,Specialized Skill
889,Agroforestry,ST1,Specialized Skill
890,Agroinfiltration,ST1,Specialized Skill
891,Agronomy,ST1,Specialized Skill
892,Ahrefs Site Explorer,ST1,Specialized Skill
893,Aikido,ST1,Specialized Skill
894,Aimaq Dialects,ST1,Specialized Skill
895,Aimsun,ST1,Specialized Skill
896,Ainu (Language),ST1,Specialized Skill
897,Air And Ocean Freight Forwarding,ST1,Specialized Skill
898,Air Assault,ST1,Specialized Skill
899,Air Brakes,ST1,Specialized Skill
900,Air Brush,ST1,Specialized Skill
901,Air Carbon Arc,ST1,Specialized Skill
902,Air Carbon Arc Cutting,ST1,Specialized Skill
903,Air Cargos,ST1,Specialized Skill
904,Air Conditioner Installation,ST1,Specialized Skill
905,Air Conditioning Repair,ST1,Specialized Skill
906,Air Distribution Service Technician,ST1,Specialized Skill
907,Air Filter Replacement,ST1,Specialized Skill
908,Air Filters,ST1,Specialized Skill
909,Air Flow Tests,ST1,Specialized Skill
910,Air Force Equipment Management Systems,ST1,Specialized Skill
911,Air Force Network,ST1,Specialized Skill
912,Air Force Satellite Control Networks,ST1,Specialized Skill
913,Air Force Technical Order (TO),ST1,Specialized Skill
914,Air Hammers,ST1,Specialized Skill
915,Air Handler,ST1,Specialized Skill
916,Air Navigation,ST1,Specialized Skill
917,Air Permitting,ST1,Specialized Skill
918,Air Pollution Control,ST1,Specialized Skill
919,Air Purge Systems,ST1,Specialized Skill
920,Air Quality,ST1,Specialized Skill
921,Air Quality Control,ST1,Specialized Skill
922,Air Sampling,ST1,Specialized Skill
923,Air Sealing,ST1,Specialized Skill
924,Air Stripping,ST1,Specialized Skill
925,Air Traffic Control,ST1,Specialized Skill
926,Air Traffic Flow,ST1,Specialized Skill
927,Air Traffic Management,ST1,Specialized Skill
928,Air-Cooled Engines,ST1,Specialized Skill
929,Air-Operated Valve,ST1,Specialized Skill
930,Air-Sea Interaction,ST1,Specialized Skill
931,AirMagnet (Site Survey Software),ST1,Specialized Skill
932,AirSnort,ST1,Specialized Skill
933,Airborne Warning And Control Systems,ST1,Specialized Skill
934,Airbrush Makeup,ST1,Specialized Skill
935,Aircrack-Ng,ST1,Specialized Skill
936,Aircraft Accident Investigation,ST1,Specialized Skill
937,Aircraft Analysis,ST1,Specialized Skill
938,Aircraft Assembly,ST1,Specialized Skill
939,Aircraft Communication Addressing And Reporting Systems,ST1,Specialized Skill
940,Aircraft Design,ST1,Specialized Skill
941,Aircraft Electronics,ST1,Specialized Skill
942,Aircraft Handler,ST1,Specialized Skill
943,Aircraft Interiors,ST1,Specialized Skill
944,Aircraft Inventory And Readiness Reporting System (AIRRS),ST1,Specialized Skill
945,Aircraft Leasing,ST1,Specialized Skill
946,Aircraft Maintenance,ST1,Specialized Skill
947,Aircraft Records,ST1,Specialized Skill
948,Aircraft Seats,ST1,Specialized Skill
949,Aircraft Technology,ST1,Specialized Skill
950,Aircraft Weapons,ST1,Specialized Skill
951,Airfield Operations,ST1,Specialized Skill
952,Airflow,ST1,Specialized Skill
953,Airguard,ST1,Specialized Skill
954,Airline Catering,ST1,Specialized Skill
955,Airline Economics,ST1,Specialized Skill
956,Airline Management,ST1,Specialized Skill
957,Airline Reservations Systems,ST1,Specialized Skill
958,Airman Leadership,ST1,Specialized Skill
959,Aironet Wireless Communications,ST1,Specialized Skill
960,Airplay,ST1,Specialized Skill
961,Airport Authorities,ST1,Specialized Skill
962,Airport Concessions Disadvantaged Business Enterprise (ACDBE),ST1,Specialized Skill
963,Airport Express (Apple Inc. Peripherals),ST1,Specialized Skill
964,Airport Movement Area Safety Systems,ST1,Specialized Skill
965,Airport Security,ST1,Specialized Skill
966,Airport Transportation,ST1,Specialized Skill
967,Airprint,ST1,Specialized Skill
968,Airspace,ST1,Specialized Skill
969,Airtable,ST1,Specialized Skill
970,Airwatch,ST1,Specialized Skill
971,Airway Management,ST1,Specialized Skill
